age;gender;income;education;marital_status;number_of_children;home_ownership;credit_score
0.7759328293462749;-1.0540925533894598;0.9024318463672149;-0.019724466971973862;-0.982607368881035;2.6639133691075543;-0.6656109784878435;2.0
1.4970443174887371;0.948683298050514;1.5267815989744824;-0.019724466971973862;-0.982607368881035;-0.6979256428289164;-0.6656109784878435;2.0
0.7759328293462749;-1.0540925533894598;0.746344408215398;-0.019724466971973862;-0.982607368881035;2.6639133691075543;-0.6656109784878435;2.0
-0.5461048989149058;0.948683298050514;-1.2047485686823127;-0.7692542119069846;1.0177004891982149;-0.6979256428289164;1.5023790657297036;1.0
-1.5075868831048553;-1.0540925533894598;-1.4388797259100379;-0.7692542119069846;1.0177004891982149;-0.6979256428289164;1.5023790657297036;1.0
0.6557475813225312;0.948683298050514;-0.34626765884731997;0.729805277963037;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
0.41537708527504386;0.948683298050514;0.5902569700635811;0.729805277963037;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
-0.9066606429861368;0.948683298050514;-0.6584425351509536;-0.019724466971973862;1.0177004891982149;-0.6979256428289164;1.5023790657297036;1.0
0.29519183725130016;0.948683298050514;0.746344408215398;1.4793350228980477;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
-1.3874016350811116;-1.0540925533894598;-1.5169234449859463;-1.5187839568419954;1.0177004891982149;-0.6979256428289164;1.5023790657297036;0.0
0.7759328293462749;-1.0540925533894598;0.43416953191176433;-0.019724466971973862;-0.982607368881035;2.6639133691075543;-0.6656109784878435;2.0
0.17500658922755646;0.948683298050514;1.3706941608226655;-1.5187839568419954;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
0.17500658922755646;0.948683298050514;1.3706941608226655;-1.5187839568419954;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
0.29519183725130016;0.948683298050514;0.746344408215398;1.4793350228980477;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
1.0163033253937623;-1.0540925533894598;0.35612581283585587;1.4793350228980477;-0.982607368881035;0.42268736114990707;-0.6656109784878435;2.0
-0.9066606429861368;0.948683298050514;-0.5803988160750453;-0.019724466971973862;1.0177004891982149;-0.6979256428289164;1.5023790657297036;1.0
0.8961180773700186;-1.0540925533894598;0.1219946556081306;-1.5187839568419954;-0.982607368881035;0.42268736114990707;-0.6656109784878435;2.0
0.17500658922755646;0.948683298050514;1.7609127562022076;-1.5187839568419954;1.0177004891982149;-0.6979256428289164;-0.6656109784878435;2.0
-1.2672163870573678;-1.0540925533894598;-1.6730108831377632;-0.7692542119069846;1.0177004891982149;-0.6979256428289164;1.5023790657297036;0.0
-1.627772131128599;-1.0540925533894598;-1.1267048496064043;-0.019724466971973862;1.0177004891982149;-0.6979256428289164;1.5023790657297036;2.0
